date,camelsbr_42210000,camelsbr_43200000,GRDC_3651408
1953-05-10,,,0.32
1953-05-11,,,0.32
1953-05-12,,,0.32
1953-05-13,,,0.32
1953-05-14,,,0.32
1953-05-15,,,0.32
1953-05-16,,,0.32
1953-05-17,,,0.31125
1953-05-18,,,0.31
1953-05-19,,,0.31
1953-05-20,,,0.30125
1953-05-21,,,0.29125
1953-05-22,,,0.29
1953-05-23,,,0.2725
1953-05-24,,,0.26125
1953-05-25,,,0.26
1953-05-26,,,0.26
1953-05-27,,,0.25125
1953-05-28,,,0.25
1953-05-29,,,0.25
1953-05-30,,,0.25
1953-05-31,,,0.25
1953-06-01,,,0.25
1953-06-02,,,0.25
1953-06-03,,,0.25
1953-06-04,,,0.25
1953-06-05,,,0.24125
1953-06-06,,,0.24
1953-06-07,,,0.24
1953-06-08,,,0.24
1953-06-09,,,0.24
1953-06-10,,,0.23125
1953-06-11,,,0.23
1953-06-12,,,0.23
1953-06-13,,,0.23
1953-06-14,,,0.23
1953-06-15,,,0.23
1953-06-16,,,0.23
1953-06-17,,,0.23
1953-06-18,,,0.23
1953-06-19,,,0.22125
1953-06-20,,,0.22
1953-06-21,,,0.22
1953-06-22,,,0.22
1953-06-23,,,0.22
1953-06-24,,,0.22
1953-06-25,,,0.22
1953-06-26,,,0.22
1953-06-27,,,0.21125
1953-06-28,,,0.21
1953-06-29,,,0.21
1953-06-30,,,0.21
1953-07-01,,,0.21
1953-07-02,,,0.21
1953-07-03,,,0.21
1953-07-04,,,0.21
1953-07-05,,,0.21
1953-07-06,,,0.20125
1953-07-07,,,0.2
1953-07-08,,,0.2
1953-07-09,,,0.2
1953-07-10,,,0.2
1953-07-11,,,0.19125
1953-07-12,,,0.19
1953-07-13,,,0.19
1953-07-14,,,0.19
1953-07-15,,,0.19
1953-07-16,,,0.19
1953-07-17,,,0.19
1953-07-18,,,0.19
1953-07-19,,,0.19
1953-07-20,,,0.18125
1953-07-21,,,0.18
1953-07-22,,,0.18
1953-07-23,,,0.18
1953-07-24,,,0.18
1953-07-25,,,0.18
1953-07-26,,,0.18
1953-07-27,,,0.18
1953-07-28,,,0.17125
1953-07-29,,,0.17
1953-07-30,,,0.17
1953-07-31,,,0.17
1953-08-01,,,0.17
1953-08-02,,,0.17
1953-08-03,,,0.17
1953-08-04,,,0.17
1953-08-05,,,0.17
1953-08-06,,,0.17
1953-08-07,,,0.17
1953-08-08,,,0.17
1953-08-09,,,0.16125
1953-08-10,,,0.16
1953-08-11,,,0.16
1953-08-12,,,0.16
1953-08-13,,,0.16
1953-08-14,,,0.16
1953-08-15,,,0.16
1953-08-16,,,0.16
1953-08-17,,,0.16
1953-08-18,,,0.16
1953-08-19,,,0.16
1953-08-20,,,0.16
1953-08-21,,,0.16
1953-08-22,,,0.16
1953-08-23,,,0.16
1953-08-24,,,0.16
1953-08-25,,,0.16
1953-08-26,,,0.16
1953-08-27,,,0.16
1953-08-28,,,0.16
1953-08-29,,,0.16
1953-08-30,,,0.16
1953-08-31,,,0.16
1953-09-01,,,0.16
1953-09-02,,,0.16
1953-09-03,,,0.16
1953-09-04,,,0.16
1953-09-05,,,0.16
1953-09-06,,,0.16
1953-09-07,,,0.16
1953-09-08,,,0.16
1953-09-09,,,0.16
1953-09-10,,,0.16
1953-09-11,,,0.16
1953-09-12,,,0.16
1953-09-13,,,0.16
1953-09-14,,,0.16
1953-09-15,,,0.16
1953-09-16,,,0.1775
1953-09-17,,,0.18875
1953-09-18,,,0.19875
1953-09-19,,,0.20875
1953-09-20,,,0.20125
1953-09-21,,,0.2
1953-09-22,,,0.2175
1953-09-23,,,0.2375
1953-09-24,,,0.24875
1953-09-25,,,0.27625
1953-09-26,,,0.28
1953-09-27,,,0.2625
1953-09-28,,,0.25125
1953-09-29,,,0.25
1953-09-30,,,0.25
1953-10-01,,,0.285
1953-10-02,,,0.255
1953-10-03,,,0.2325
1953-10-04,,,0.22125
1953-10-05,,,0.21125
1953-10-06,,,0.20125
1953-10-07,,,0.22625
1953-10-08,,,0.2475
1953-10-09,,,0.25875
1953-10-10,,,0.2775
1953-10-11,,,0.3675
1953-10-12,,,0.3975
1953-10-13,,,0.3825
1953-10-14,,,0.38875
1953-10-15,,,0.48625
1953-10-16,,,0.5175
1953-10-17,,,0.44125
1953-10-18,,,0.59625
1953-10-19,,,0.69875
1953-10-20,,,0.7275
1953-10-21,,,1.2375
1953-10-22,,,1.10875
1953-10-23,,,1.10625
1953-10-24,,,1.13625
1953-10-25,,,1.21
1953-10-26,,,1.0625
1953-10-27,,,0.865
1953-10-28,,,0.595
1953-10-29,,,0.4725
1953-10-30,,,0.36375
1953-10-31,,,0.315
1953-11-01,,,0.2575
1953-11-02,,,0.24125
1953-11-03,,,0.275
1953-11-04,,,0.2625
1953-11-05,,,0.26
1953-11-06,,,0.33
1953-11-07,,,0.43625
1953-11-08,,,0.54625
1953-11-09,,,0.74375
1953-11-10,,,0.65625
1953-11-11,,,0.6225
1953-11-12,,,0.57625
1953-11-13,,,0.56125
1953-11-14,,,0.5075
1953-11-15,,,0.43
1953-11-16,,,0.385
1953-11-17,,,0.37125
1953-11-18,,,0.34375
1953-11-19,,,0.3575
1953-11-20,,,0.3775
1953-11-21,,,0.66875
1953-11-22,,,0.91125
1953-11-23,,,0.84375
1953-11-24,,,0.9175
1953-11-25,,,1.0
1953-11-26,,,0.89625
1953-11-27,,,0.76625
1953-11-28,,,0.67125
1953-11-29,,,0.625
1953-11-30,,,0.48875
1953-12-01,,,0.42625
1953-12-02,,,0.42
1953-12-03,,,0.39375
1953-12-04,,,0.45125
1953-12-05,,,0.6
1953-12-06,,,0.80375
1953-12-07,,,0.87375
1953-12-08,,,0.7925
1953-12-09,,,0.885
1953-12-10,,,0.9525
1953-12-11,,,1.0475
1953-12-12,,,1.12125
1953-12-13,,,1.36625
1953-12-14,,,1.95125
1953-12-15,,,2.17
1953-12-16,,,2.3825
1953-12-17,,,2.34
1953-12-18,,,2.67125
1953-12-19,,,2.81625
1953-12-20,,,2.27
1953-12-21,,,2.8725
1953-12-22,,,3.1975
1953-12-23,,,3.405
1953-12-24,,,4.1475
1953-12-25,,,3.80375
1953-12-26,,,3.2675
1953-12-27,,,2.955
1953-12-28,,,2.40375
1953-12-29,,,2.26
1953-12-30,,,2.1625
1953-12-31,,,2.0975
1954-01-01,,,1.88875
1954-01-02,,,2.06125
1954-01-03,,,2.44875
1954-01-04,,,2.00125
1954-01-05,,,1.79875
1954-01-06,,,1.78
1954-01-07,,,1.73625
1954-01-08,,,1.835
1954-01-09,,,1.68375
1954-01-10,,,1.56375
1954-01-11,,,1.50625
1954-01-12,,,1.45625
1954-01-13,,,1.275
1954-01-14,,,1.0925
1954-01-15,,,0.99125
1954-01-16,,,1.04125
1954-01-17,,,1.015
1954-01-18,,,0.9575
1954-01-19,,,0.8975
1954-01-20,,,0.5575
1954-01-21,,,0.72
1954-01-22,,,0.575
1954-01-23,,,0.6025
1954-01-24,,,0.84625
1954-01-25,,,0.915
1954-01-26,,,0.89375
1954-01-27,,,0.81125
1954-01-28,,,0.73
1954-01-29,,,0.65
1954-01-30,,,0.6225
1954-01-31,,,0.62
1954-02-01,,,0.73375
1954-02-02,,,0.88125
1954-02-03,,,1.04875
1954-02-04,,,1.07875
1954-02-05,,,1.115
1954-02-06,,,1.5225
1954-02-07,,,2.30625
1954-02-08,,,2.13
1954-02-09,,,2.1775
1954-02-10,,,2.1025
1954-02-11,,,2.13375
1954-02-12,,,2.18375
1954-02-13,,,2.3825
1954-02-14,,,2.52375
1954-02-15,,,2.5575
1954-02-16,,,2.56
1954-02-17,,,2.7875
1954-02-18,,,2.9075
1954-02-19,,,2.99875
1954-02-20,,,2.98375
1954-02-21,,,3.26
1954-02-22,,,3.37875
1954-02-23,,,3.2325
1954-02-24,,,3.21
1954-02-25,,,2.475
1954-02-26,,,1.9675
1954-02-27,,,1.69125
1954-02-28,,,1.59875
1954-03-01,,,1.47625
1954-03-02,,,1.4075
1954-03-03,,,1.32125
1954-03-04,,,1.0825
1954-03-05,,,1.46125
1954-03-06,,,0.96
1954-03-07,,,0.845
1954-03-08,,,0.8575
1954-03-09,,,0.76375
1954-03-10,,,0.70625
1954-03-11,,,0.63875
1954-03-12,,,0.60375
1954-03-13,,,0.6525
1954-03-14,,,0.73875
1954-03-15,,,0.79375
1954-03-16,,,0.905
1954-03-17,,,0.96375
1954-03-18,,,1.06625
1954-03-19,,,1.3075
1954-03-20,,,1.41
1954-03-21,,,1.4725
1954-03-22,,,1.61125
1954-03-23,,,1.49875
1954-03-24,,,1.4275
1954-03-25,,,1.34125
1954-03-26,,,1.25125
1954-03-27,,,1.12625
1954-03-28,,,1.04875
1954-03-29,,,1.10125
1954-03-30,,,1.32875
1954-03-31,,,1.5
1954-04-01,,,1.58125
1954-04-02,,,1.7125
1954-04-03,,,1.73
1954-04-04,,,1.52
1954-04-05,,,1.30625
1954-04-06,,,1.13125
1954-04-07,,,0.97875
1954-04-08,,,0.89
1954-04-09,,,0.845
1954-04-10,,,0.81375
1954-04-11,,,0.7925
1954-04-12,,,0.7725
1954-04-13,,,0.76125
1954-04-14,,,0.7425
1954-04-15,,,0.7225
1954-04-16,,,0.53625
1954-04-17,,,0.4925
1954-04-18,,,0.4725
1954-04-19,,,0.46125
1954-04-20,,,0.46
1954-04-21,,,0.45125
1954-04-22,,,0.45
1954-04-23,,,0.44125
1954-04-24,,,0.43125
1954-04-25,,,0.42125
1954-04-26,,,0.41125
1954-04-27,,,0.41
1954-04-28,,,0.40125
1954-04-29,,,0.4175
1954-04-30,,,0.455
1954-05-01,,,0.27625
1954-05-02,,,0.2675
1954-05-03,,,0.26125
1954-05-04,,,0.26
1954-05-05,,,0.25125
1954-05-06,,,0.24125
1954-05-07,,,0.23125
1954-05-08,,,0.23
1954-05-09,,,0.23
1954-05-10,,,0.23
1954-05-11,,,0.23
1954-05-12,,,0.2475
1954-05-13,,,0.24125
1954-05-14,,,0.24875
1954-05-15,,,0.25
1954-05-16,,,0.25
1954-05-17,,,0.24125
1954-05-18,,,0.24
1954-05-19,,,0.23125
1954-05-20,,,0.23
1954-05-21,,,0.2475
1954-05-22,,,0.24125
1954-05-23,,,0.24
1954-05-24,,,0.24
1954-05-25,,,0.24
1954-05-26,,,0.24
1954-05-27,,,0.24
1954-05-28,,,0.2225
1954-05-29,,,0.2025
1954-05-30,,,0.1825
1954-05-31,,,0.18
1954-06-01,,,0.18
1954-06-02,,,0.17125
1954-06-03,,,0.16125
1954-06-04,,,0.16
1954-06-05,,,0.15125
1954-06-06,,,0.15
1954-06-07,,,0.14125
1954-06-08,,,0.14
1954-06-09,,,0.14875
1954-06-10,,,0.15875
1954-06-11,,,0.16
1954-06-12,,,0.16
1954-06-13,,,0.16
1954-06-14,,,0.15125
1954-06-15,,,0.15
1954-06-16,,,0.15
1954-06-17,,,0.15
1954-06-18,,,0.14125
1954-06-19,,,0.14
1954-06-20,,,0.13125
1954-06-21,,,0.13
1954-06-22,,,0.13
1954-06-23,,,0.13
1954-06-24,,,0.13
1954-06-25,,,0.13
1954-06-26,,,0.12125
1954-06-27,,,0.12
1954-06-28,,,0.12
1954-06-29,,,0.12
1954-06-30,,,0.12
1954-07-01,,,0.225
1954-07-02,,,0.24
1954-07-03,,,0.24
1954-07-04,,,0.24875
1954-07-05,,,0.25
1954-07-06,,,0.25
1954-07-07,,,0.25
1954-07-08,,,0.24125
1954-07-09,,,0.24
1954-07-10,,,0.24
1954-07-11,,,0.24
1954-07-12,,,0.24
1954-07-13,,,0.24
1954-07-14,,,0.24
1954-07-15,,,0.24
1954-07-16,,,0.23125
1954-07-17,,,0.23
1954-07-18,,,0.23
1954-07-19,,,0.2125
1954-07-20,,,0.21875
1954-07-21,,,0.22
1954-07-22,,,0.22
1954-07-23,,,0.22
1954-07-24,,,0.22
1954-07-25,,,0.22
1954-07-26,,,0.21125
1954-07-27,,,0.21
1954-07-28,,,0.21
1954-07-29,,,0.21
1954-07-30,,,0.21
1954-07-31,,,0.20125
1954-08-01,,,0.2
1954-08-02,,,0.2
1954-08-03,,,0.2
1954-08-04,,,0.2
1954-08-05,,,0.19125
1954-08-06,,,0.19
1954-08-07,,,0.19
1954-08-08,,,0.19
1954-08-09,,,0.19
1954-08-10,,,0.19
1954-08-11,,,0.18125
1954-08-12,,,0.18
1954-08-13,,,0.18
1954-08-14,,,0.17125
1954-08-15,,,0.17
1954-08-16,,,0.17
1954-08-17,,,0.17
1954-08-18,,,0.17
1954-08-19,,,0.17
1954-08-20,,,0.17
1954-08-21,,,0.17
1954-08-22,,,0.16125
1954-08-23,,,0.16
1954-08-24,,,0.16
1954-08-25,,,0.16
1954-08-26,,,0.16
1954-08-27,,,0.16
1954-08-28,,,0.16
1954-08-29,,,0.16
1954-08-30,,,0.16
1954-08-31,,,0.16
1954-09-01,,,0.16
1954-09-02,,,0.16
1954-09-03,,,0.15125
1954-09-04,,,0.15
1954-09-05,,,0.15
1954-09-06,,,0.15
1954-09-07,,,0.15
1954-09-08,,,0.15
1954-09-09,,,0.14125
1954-09-10,,,0.14
1954-09-11,,,0.14
1954-09-12,,,0.14
1954-09-13,,,0.14
1954-09-14,,,0.13125
1954-09-15,,,0.13
1954-09-16,,,0.13
1954-09-17,,,0.13
1954-09-18,,,0.13
1954-09-19,,,0.13
1954-09-20,,,0.13
1954-09-21,,,0.13
1954-09-22,,,0.13
1954-09-23,,,0.13
1954-09-24,,,0.13
1954-09-25,,,0.13
1954-09-26,,,0.13
1954-09-27,,,0.13
1954-09-28,,,0.1475
1954-09-29,,,0.15875
1954-09-30,,,0.15125
1954-10-01,,,0.14125
1954-10-02,,,0.13125
1954-10-03,,,0.12125
1954-10-04,,,0.12
1954-10-05,,,0.12
1954-10-06,,,0.12
1954-10-07,,,0.11125
1954-10-08,,,0.11
1954-10-09,,,0.11
1954-10-10,,,0.11
1954-10-11,,,0.11
1954-10-12,,,0.11
1954-10-13,,,0.11
1954-10-14,,,0.11
1954-10-15,,,0.11
1954-10-16,,,0.11
1954-10-17,,,0.11
1954-10-18,,,0.11
1954-10-19,,,0.11
1954-10-20,,,0.11
1954-10-21,,,0.11
1954-10-22,,,0.11
1954-10-23,,,0.11
1954-10-24,,,0.11
1954-10-25,,,0.11
1954-10-26,,,0.18875
1954-10-27,,,0.3575
1954-10-28,,,0.31
1954-10-29,,,0.23875
1954-10-30,,,0.20375
1954-10-31,,,0.2
1954-11-01,,,0.19125
1954-11-02,,,0.16375
1954-11-03,,,0.16
1954-11-04,,,0.2475
1954-11-05,,,0.3125
1954-11-06,,,0.34625
1954-11-07,,,0.39375
1954-11-08,,,0.44375
1954-11-09,,,0.3625
1954-11-10,,,0.21
1954-11-11,,,0.19875
1954-11-12,,,0.26125
1954-11-13,,,0.20875
1954-11-14,,,0.445
1954-11-15,,,0.34
1954-11-16,,,0.25875
1954-11-17,,,0.34625
1954-11-18,,,0.40375
1954-11-19,,,0.34
1954-11-20,,,0.4
1954-11-21,,,0.83
1954-11-22,,,0.96875
1954-11-23,,,1.37375
1954-11-24,,,1.4825
1954-11-25,,,0.99125
1954-11-26,,,1.94375
1954-11-27,,,2.055
1954-11-28,,,1.42875
1954-11-29,,,1.26125
1954-11-30,,,1.08375
1954-12-01,,,1.2175
1954-12-02,,,0.7325
1954-12-03,,,0.66
1954-12-04,,,0.905
1954-12-05,,,0.9575
1954-12-06,,,0.925
1954-12-07,,,0.9025
1954-12-08,,,1.45125
1954-12-09,,,1.0225
1954-12-10,,,0.94125
1954-12-11,,,1.42125
1954-12-12,,,1.525
1954-12-13,,,2.0375
1954-12-14,,,1.76875
1954-12-15,,,2.04375
1954-12-16,,,2.09
1954-12-17,,,1.355
1954-12-18,,,1.985
1954-12-19,,,1.8975
1954-12-20,,,1.00375
1954-12-21,,,0.85375
1954-12-22,,,0.80625
1954-12-23,,,0.75625
1954-12-24,,,0.645
1954-12-25,,,0.58625
1954-12-26,,,0.53625
1954-12-27,,,0.52125
1954-12-28,,,0.47625
1954-12-29,,,0.4525
1954-12-30,,,0.45
1954-12-31,,,0.5725
1955-01-01,,,0.7125
1955-01-02,,,0.77375
1955-01-03,,,0.85875
1955-01-04,,,0.9225
1955-01-05,,,1.02625
1955-01-06,,,1.2325
1955-01-07,,,1.25125
1955-01-08,,,0.9875
1955-01-09,,,0.8975
1955-01-10,,,0.88125
1955-01-11,,,0.845
1955-01-12,,,0.77875
1955-01-13,,,0.7
1955-01-14,,,0.64625
1955-01-15,,,0.59625
1955-01-16,,,0.5375
1955-01-17,,,0.50375
1955-01-18,,,0.4825
1955-01-19,,,0.47125
1955-01-20,,,0.82875
1955-01-21,,,0.90625
1955-01-22,,,0.8925
1955-01-23,,,0.8725
1955-01-24,,,0.8875
1955-01-25,,,2.36
1955-01-26,,,2.31625
1955-01-27,,,2.2625
1955-01-28,,,2.14625
1955-01-29,,,2.08625
1955-01-30,,,1.87875
1955-01-31,,,1.7275
1955-02-01,,,1.61375
1955-02-02,,,1.59125
1955-02-03,,,1.5375
1955-02-04,,,1.52125
1955-02-05,,,1.5025
1955-02-06,,,1.465
1955-02-07,,,1.4425
1955-02-08,,,1.41375
1955-02-09,,,1.3925
1955-02-10,,,1.34625
1955-02-11,,,1.305
1955-02-12,,,1.25625
1955-02-13,,,1.2325
1955-02-14,,,1.16875
1955-02-15,,,1.125
1955-02-16,,,1.085
1955-02-17,,,1.05375
1955-02-18,,,1.0325
1955-02-19,,,1.0125
1955-02-20,,,0.9925
1955-02-21,,,0.96375
1955-02-22,,,0.93375
1955-02-23,,,0.92125
1955-02-24,,,0.9025
1955-02-25,,,0.8825
1955-02-26,,,0.8625
1955-02-27,,,0.8425
1955-02-28,,,0.81375
1955-03-01,,,0.3725
1955-03-02,,,0.30125
1955-03-03,,,0.3
1955-03-04,,,0.29125
1955-03-05,,,0.28125
1955-03-06,,,0.28
1955-03-07,,,0.27125
1955-03-08,,,0.27
1955-03-09,,,0.26125
1955-03-10,,,0.26
1955-03-11,,,0.25125
1955-03-12,,,0.25
1955-03-13,,,0.25
1955-03-14,,,0.25
1955-03-15,,,0.25
1955-03-16,,,0.25
1955-03-17,,,0.25
1955-03-18,,,0.31125
1955-03-19,,,0.3375
1955-03-20,,,0.33125
1955-03-21,,,0.32125
1955-03-22,,,0.3025
1955-03-23,,,0.2825
1955-03-24,,,0.28
1955-03-25,,,0.27125
1955-03-26,,,0.26125
1955-03-27,,,0.26
1955-03-28,,,0.26
1955-03-29,,,0.25125
1955-03-30,,,0.25875
1955-03-31,,,0.26
1955-04-01,,,0.2775
1955-04-02,,,0.28
1955-04-03,,,0.35875
1955-04-04,,,0.55375
1955-04-05,,,0.8075
1955-04-06,,,0.63875
1955-04-07,,,0.4875
1955-04-08,,,0.4175
1955-04-09,,,0.40125
1955-04-10,,,0.44375
1955-04-11,,,0.4325
1955-04-12,,,0.43
1955-04-13,,,0.43
1955-04-14,,,0.43875
1955-04-15,,,0.44875
1955-04-16,,,0.44125
1955-04-17,,,0.43125
1955-04-18,,,0.42125
1955-04-19,,,0.4025
1955-04-20,,,0.39125
1955-04-21,,,0.38125
1955-04-22,,,0.38
1955-04-23,,,0.37125
1955-04-24,,,0.36125
1955-04-25,,,0.35125
1955-04-26,,,0.35
1955-04-27,,,0.34125
1955-04-28,,,0.33125
1955-04-29,,,0.32125
1955-04-30,,,0.32
1955-05-01,,,0.32
1955-05-02,,,0.32
1955-05-03,,,0.31125
1955-05-04,,,0.30125
1955-05-05,,,0.3
1955-05-06,,,0.2825
1955-05-07,,,0.28
1955-05-08,,,0.2625
1955-05-09,,,0.26875
1955-05-10,,,0.27
1955-05-11,,,0.27
1955-05-12,,,0.26125
1955-05-13,,,0.26
1955-05-14,,,0.25125
1955-05-15,,,0.25
1955-05-16,,,0.25
1955-05-17,,,0.25
1955-05-18,,,0.25
1955-05-19,,,0.25
1955-05-20,,,0.25
1955-05-21,,,0.25
1955-05-22,,,0.24125
1955-05-23,,,0.24
1955-05-24,,,0.2575
1955-05-25,,,0.26
1955-05-26,,,0.26
1955-05-27,,,0.30375
1955-05-28,,,0.35375
1955-05-29,,,0.38625
1955-05-30,,,0.355
1955-05-31,,,0.3325
1955-06-01,,,0.32125
1955-06-02,,,0.31125
1955-06-03,,,0.30125
1955-06-04,,,0.29125
1955-06-05,,,0.3075
1955-06-06,,,0.31875
1955-06-07,,,0.32
1955-06-08,,,0.32
1955-06-09,,,0.32
1955-06-10,,,0.32
1955-06-11,,,0.32
1955-06-12,,,0.32875
1955-06-13,,,0.32125
1955-06-14,,,0.32
1955-06-15,,,0.32
1955-06-16,,,0.32
1955-06-17,,,0.31125
1955-06-18,,,0.30125
1955-06-19,,,0.29125
1955-06-20,,,0.28125
1955-06-21,,,0.28
1955-06-22,,,0.28
1955-06-23,,,0.28
1955-06-24,,,0.27125
1955-06-25,,,0.26125
1955-06-26,,,0.26
1955-06-27,,,0.25125
1955-06-28,,,0.25
1955-06-29,,,0.24125
1955-06-30,,,0.23125
1955-07-01,,,0.23
1955-07-02,,,0.22125
1955-07-03,,,0.22
1955-07-04,,,0.22
1955-07-05,,,0.22
1955-07-06,,,0.22
1955-07-07,,,0.22
1955-07-08,,,0.22
1955-07-09,,,0.22
1955-07-10,,,0.22
1955-07-11,,,0.22
1955-07-12,,,0.21125
1955-07-13,,,0.21
1955-07-14,,,0.21
1955-07-15,,,0.21
1955-07-16,,,0.21
1955-07-17,,,0.21
1955-07-18,,,0.21
1955-07-19,,,0.21
1955-07-20,,,0.21
1955-07-21,,,0.21
1955-07-22,,,0.21
1955-07-23,,,0.21
1955-07-24,,,0.21
1955-07-25,,,0.21
1955-07-26,,,0.21
1955-07-27,,,0.20125
1955-07-28,,,0.2
1955-07-29,,,0.19125
1955-07-30,,,0.19
1955-07-31,,,0.19
1955-08-01,,,0.19
1955-08-02,,,0.19
1955-08-03,,,0.18125
1955-08-04,,,0.18
1955-08-05,,,0.17125
1955-08-06,,,0.17
1955-08-07,,,0.16125
1955-08-08,,,0.16
1955-08-09,,,0.15125
1955-08-10,,,0.15
1955-08-11,,,0.15
1955-08-12,,,0.14125
1955-08-13,,,0.14
1955-08-14,,,0.13125
1955-08-15,,,0.13
1955-08-16,,,0.13
1955-08-17,,,0.12125
1955-08-18,,,0.12
1955-08-19,,,0.12
1955-08-20,,,0.12
1955-08-21,,,0.11125
1955-08-22,,,0.11
1955-08-23,,,0.11
1955-08-24,,,0.10125
1955-08-25,,,0.1
1955-08-26,,,0.1
1955-08-27,,,0.1
1955-08-28,,,0.1
1955-08-29,,,0.09125
1955-08-30,,,0.09
1955-08-31,,,0.09
1955-09-01,,,
1955-09-02,,,
1955-09-03,,,
1955-09-04,,,
1955-09-05,,,
1955-09-06,,,
1955-09-07,,,
1955-09-08,,,
1955-09-09,,,
1955-09-10,,,
1955-09-11,,,
1955-09-12,,,
1955-09-13,,,
1955-09-14,,,
1955-09-15,,,
1955-09-16,,,0.12
1955-09-17,,,0.11125
1955-09-18,,,0.11
1955-09-19,,,0.11
1955-09-20,,,0.11
1955-09-21,,,0.11
1955-09-22,,,0.11
1955-09-23,,,0.11
1955-09-24,,,0.11
1955-09-25,,,0.11
1955-09-26,,,0.11
1955-09-27,,,0.11
1955-09-28,,,0.11
1955-09-29,,,0.11
1955-09-30,,,0.11
1955-10-01,,,0.11
1955-10-02,,,0.11
1955-10-03,,,0.11
1955-10-04,,,0.11
1955-10-05,,,0.11
1955-10-06,,,0.11
1955-10-07,,,0.11
1955-10-08,,,0.11
1955-10-09,,,0.11
1955-10-10,,,0.11
1955-10-11,,,0.11875
1955-10-12,,,0.1375
1955-10-13,,,0.1575
1955-10-14,,,0.1775
1955-10-15,,,0.20625
1955-10-16,,,0.23625
1955-10-17,,,0.2575
1955-10-18,,,0.2775
1955-10-19,,,0.2975
1955-10-20,,,0.3175
1955-10-21,,,0.3375
1955-10-22,,,0.3575
1955-10-23,,,0.43875
1955-10-24,,,0.45875
1955-10-25,,,0.83625
1955-10-26,,,0.93375
1955-10-27,,,0.8175
1955-10-28,,,0.8525
1955-10-29,,,0.825
1955-10-30,,,0.925
1955-10-31,,,1.185
1955-11-01,,,1.24625
1955-11-02,,,1.1275
1955-11-03,,,1.18
1955-11-04,,,1.1725
1955-11-05,,,1.02125
1955-11-06,,,0.895
1955-11-07,,,0.8625
1955-11-08,,,0.8775
1955-11-09,,,1.02
1955-11-10,,,0.795
1955-11-11,,,0.69875
1955-11-12,,,0.73375
1955-11-13,,,0.64375
1955-11-14,,,0.49
1955-11-15,,,0.40875
1955-11-16,,,0.365
1955-11-17,,,0.3075
1955-11-18,,,0.265
1955-11-19,,,0.23375
1955-11-20,,,0.4925
1955-11-21,,,1.895
1955-11-22,,,1.81
1955-11-23,,,1.32375
1955-11-24,,,1.3125
1955-11-25,,,1.2325
1955-11-26,,,0.98375
1955-11-27,,,0.7575
1955-11-28,,,0.59875
1955-11-29,,,0.46625
1955-11-30,,,0.44125
1955-12-01,,,0.44
1955-12-02,,,0.41375
1955-12-03,,,0.40125
1955-12-04,,,0.4175
1955-12-05,,,0.81375
1955-12-06,,,0.91375
1955-12-07,,,0.99
1955-12-08,,,1.72625
1955-12-09,,,1.7075
1955-12-10,,,1.8475
1955-12-11,,,1.45875
1955-12-12,,,1.295
1955-12-13,,,1.245
1955-12-14,,,1.19625
1955-12-15,,,1.2775
1955-12-16,,,1.29
1955-12-17,,,1.3075
1955-12-18,,,1.38
1955-12-19,,,1.67875
1955-12-20,,,2.04375
1955-12-21,,,2.23875
1955-12-22,,,2.61
1955-12-23,,,2.6075
1955-12-24,,,2.81875
1955-12-25,,,2.66625
1955-12-26,,,2.24625
1955-12-27,,,2.37375
1955-12-28,,,2.25125
1955-12-29,,,2.1425
1955-12-30,,,2.6375
1955-12-31,,,2.71875
1956-01-01,,,3.32375
1956-01-02,,,3.62875
1956-01-03,,,3.765
1956-01-04,,,3.745
1956-01-05,,,3.67
1956-01-06,,,3.5725
1956-01-07,,,3.53375
1956-01-08,,,3.53875
1956-01-09,,,3.4175
1956-01-10,,,3.05
1956-01-11,,,2.55375
1956-01-12,,,2.07875
1956-01-13,,,1.83625
1956-01-14,,,1.53875
1956-01-15,,,1.35125
1956-01-16,,,1.225
1956-01-17,,,1.105
1956-01-18,,,1.01125
1956-01-19,,,0.92125
1956-01-20,,,0.86625
1956-01-21,,,0.81625
1956-01-22,,,0.80125
1956-01-23,,,0.77375
1956-01-24,,,0.74375
1956-01-25,,,0.74875
1956-01-26,,,0.6975
1956-01-27,,,0.655
1956-01-28,,,0.64125
1956-01-29,,,0.605
1956-01-30,,,0.59125
1956-01-31,,,0.58125
1956-02-01,,,0.57125
1956-02-02,,,0.56125
1956-02-03,,,0.5425
1956-02-04,,,0.54875
1956-02-05,,,0.5325
1956-02-06,,,0.52125
1956-02-07,,,0.51125
1956-02-08,,,0.48375
1956-02-09,,,0.47125
1956-02-10,,,0.46125
1956-02-11,,,0.45125
1956-02-12,,,0.45875
1956-02-13,,,0.48625
1956-02-14,,,0.53375
1956-02-15,,,0.575
1956-02-16,,,0.60625
1956-02-17,,,0.68
1956-02-18,,,0.80375
1956-02-19,,,1.03
1956-02-20,,,1.40125
1956-02-21,,,1.7125
1956-02-22,,,1.855
1956-02-23,,,1.9575
1956-02-24,,,2.075
1956-02-25,,,2.09
1956-02-26,,,1.76625
1956-02-27,,,1.5975
1956-02-28,,,1.65
1956-02-29,,,1.9575
1956-03-01,,,2.07875
1956-03-02,,,2.27375
1956-03-03,,,2.3525
1956-03-04,,,2.43
1956-03-05,,,2.60625
1956-03-06,,,2.84875
1956-03-07,,,3.195
1956-03-08,,,3.5025
1956-03-09,,,3.49625
1956-03-10,,,3.42875
